window_ms,frames,fps,avg_latency_ms,max_latency_ms,dropped_frames,null_frames,read_failures
1000,1,1,1.36126,1.36126,0,195,0
1000,25,25,0.910591,8.22916,0,0,0
1000,30,30,0.675883,1.07283,0,0,0
1000,30,30,0.45913,0.992928,0,0,0
1000,30,30,0.640188,1.07485,0,0,0
1000,15,15,0.634271,1.08512,0,0,0
1000,15,15,0.679267,1.07805,0,0,0
1000,15,15,0.947981,1.0952,0,0,0
1000,15,15,0.930754,1.09533,0,0,0
1000,15,15,0.731821,1.09463,0,0,0
1000,15,15,0.34563,1.0609,0,0,0
1000,5,5,0.364395,0.713975,0,0,0
